Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
Two distinct Salmonella fimbrins, AgfA and SefA, comprising thin aggregative fimbriae SEF17 and SEF14, respectively, were each genetically engineered to carry PT3, an alpha - helical 16 - amino acid Leishmania T - cell epitope derived from the metalloprotease gp63.	Salmonella fimbrins,13,32,Gene/Protein	AgfA,34,38,Gene/Protein	SefA,43,47,Gene/Protein	SEF17,86,91,Gene/Protein	SEF14,96,101,Gene/Protein	PT3,159,162,Gene/Protein	metalloprotease,244,259,Gene/Protein	gp63,260,264,Gene/Protein	"[{""token"": ""Salmonella fimbrins"", ""start_span"": 13, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""AgfA"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Gene/Protein""}, {""token"": ""SefA"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""SEF17"", ""start_span"": 86, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""SEF14"", ""start_span"": 96, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""PT3"", ""start_span"": 159, ""end_span"": 162, ""type"": ""Gene/Protein""}, {""token"": ""metalloprotease"", ""start_span"": 244, ""end_span"": 259, ""type"": ""Gene/Protein""}, {""token"": ""gp63"", ""start_span"": 260, ""end_span"": 264, ""type"": ""Gene/Protein""}]"	train
Transient tyrosine phosphorylation of Crk in fibroblast growth factor - 2 - stimulated endothelial cells was dependent on the juxtamembrane tyrosine residue 463 in FGFR - 1, and a Crk SH2 domain precipitated FGFR - 1 via phosphorylated Tyr - 463, indicating direct complex formation between Crk and FGFR - 1.	Crk,38,41,Gene/Protein	fibroblast growth factor - 2,45,73,Gene/Protein	FGFR - 1,164,172,Gene/Protein	Crk,180,183,Gene/Protein	SH2 domain,184,194,Gene/Protein	FGFR - 1,208,216,Gene/Protein	Crk,291,294,Gene/Protein	FGFR - 1,299,307,Gene/Protein	"[{""token"": ""Crk"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""fibroblast growth factor - 2"", ""start_span"": 45, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""FGFR - 1"", ""start_span"": 164, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""Crk"", ""start_span"": 180, ""end_span"": 183, ""type"": ""Gene/Protein""}, {""token"": ""SH2 domain"", ""start_span"": 184, ""end_span"": 194, ""type"": ""Gene/Protein""}, {""token"": ""FGFR - 1"", ""start_span"": 208, ""end_span"": 216, ""type"": ""Gene/Protein""}, {""token"": ""Crk"", ""start_span"": 291, ""end_span"": 294, ""type"": ""Gene/Protein""}, {""token"": ""FGFR - 1"", ""start_span"": 299, ""end_span"": 307, ""type"": ""Gene/Protein""}]"	train
In agreement with previous in vitro data, we have shown that UmuD and UmuD ' are able to form both homodimers ( UmuD - UmuD and UmuD ' - UmuD ') and a heterodimer ( UmuD - UmuD ').	UmuD,61,65,Gene/Protein	UmuD ',70,76,Gene/Protein	UmuD,112,116,Gene/Protein	UmuD,119,123,Gene/Protein	UmuD ',128,134,Gene/Protein	UmuD ',137,143,Gene/Protein	UmuD,165,169,Gene/Protein	UmuD ',172,178,Gene/Protein	"[{""token"": ""UmuD"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""UmuD '"", ""start_span"": 70, ""end_span"": 76, ""type"": ""Gene/Protein""}, {""token"": ""UmuD"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""UmuD"", ""start_span"": 119, ""end_span"": 123, ""type"": ""Gene/Protein""}, {""token"": ""UmuD '"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Gene/Protein""}, {""token"": ""UmuD '"", ""start_span"": 137, ""end_span"": 143, ""type"": ""Gene/Protein""}, {""token"": ""UmuD"", ""start_span"": 165, ""end_span"": 169, ""type"": ""Gene/Protein""}, {""token"": ""UmuD '"", ""start_span"": 172, ""end_span"": 178, ""type"": ""Gene/Protein""}]"	train
In the present study, we demonstrate that expression of TD - IkappaBalpha blocked phorbol myristate acetate - phytohemagglutinin or tumor necrosis factor alpha - induced IkappaBalpha gene transcription and abolished NF - kappaB DNA binding activity, due to the continued cytoplasmic sequestration of RelA ( p65) by TD - IkappaBalpha.	TD - IkappaBalpha,56,73,Gene/Protein	acetate - phytohemagglutinin,100,128,Gene/Protein	tumor necrosis factor alpha,132,159,Gene/Protein	IkappaBalpha gene,170,187,Gene/Protein	NF - kappaB,216,227,Gene/Protein	RelA,300,304,Gene/Protein	p65,307,310,Gene/Protein	TD - IkappaBalpha,315,332,Gene/Protein	"[{""token"": ""TD - IkappaBalpha"", ""start_span"": 56, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""acetate - phytohemagglutinin"", ""start_span"": 100, ""end_span"": 128, ""type"": ""Gene/Protein""}, {""token"": ""tumor necrosis factor alpha"", ""start_span"": 132, ""end_span"": 159, ""type"": ""Gene/Protein""}, {""token"": ""IkappaBalpha gene"", ""start_span"": 170, ""end_span"": 187, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 216, ""end_span"": 227, ""type"": ""Gene/Protein""}, {""token"": ""RelA"", ""start_span"": 300, ""end_span"": 304, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 307, ""end_span"": 310, ""type"": ""Gene/Protein""}, {""token"": ""TD - IkappaBalpha"", ""start_span"": 315, ""end_span"": 332, ""type"": ""Gene/Protein""}]"	train
Ras2p activates invasive growth using either of two downstream signaling pathways, the filamentation MAPK ( Cdc42p / Ste20p / MAPK) cascade or the cAMP - dependent protein kinase ( Cyr1p / cAMP / PKA) pathway.	Ras2p,0,5,Gene/Protein	MAPK,101,105,Gene/Protein	Cdc42p,108,114,Gene/Protein	Ste20p,117,123,Gene/Protein	MAPK,126,130,Gene/Protein	cAMP - dependent protein kinase,147,178,Gene/Protein	Cyr1p,181,186,Gene/Protein	PKA,196,199,Gene/Protein	"[{""token"": ""Ras2p"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene/Protein""}, {""token"": ""MAPK"", ""start_span"": 101, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""Cdc42p"", ""start_span"": 108, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""Ste20p"", ""start_span"": 117, ""end_span"": 123, ""type"": ""Gene/Protein""}, {""token"": ""MAPK"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Gene/Protein""}, {""token"": ""cAMP - dependent protein kinase"", ""start_span"": 147, ""end_span"": 178, ""type"": ""Gene/Protein""}, {""token"": ""Cyr1p"", ""start_span"": 181, ""end_span"": 186, ""type"": ""Gene/Protein""}, {""token"": ""PKA"", ""start_span"": 196, ""end_span"": 199, ""type"": ""Gene/Protein""}]"	train
In strains lacking tup11 and tup12, the atf1 - pcr1 transcriptional activator continues to play a central role in fbp1 - lacZ expression; however, spc1 MAPK phosphorylation of atf1 is no longer essential for its activation.	tup11,19,24,Gene/Protein	tup12,29,34,Gene/Protein	atf1,40,44,Gene/Protein	pcr1,47,51,Gene/Protein	fbp1,114,118,Gene/Protein	lacZ,121,125,Gene/Protein	spc1 MAPK,147,156,Gene/Protein	atf1,176,180,Gene/Protein	"[{""token"": ""tup11"", ""start_span"": 19, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""tup12"", ""start_span"": 29, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""atf1"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""pcr1"", ""start_span"": 47, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""fbp1"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""lacZ"", ""start_span"": 121, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""spc1 MAPK"", ""start_span"": 147, ""end_span"": 156, ""type"": ""Gene/Protein""}, {""token"": ""atf1"", ""start_span"": 176, ""end_span"": 180, ""type"": ""Gene/Protein""}]"	train
METHODS: Von Willebrand factor ( vWF) and the fibrinolytic factors tissue plasminogen activator ( tPA), measured as tPA capacity, and plasminogen activator inhibitor 1 ( PAI - 1), platelets, fibrinogen, and inflammatory markers were measured in 74 patients with active seropositive RA.	Von Willebrand factor,9,30,Gene/Protein	vWF,33,36,Gene/Protein	tissue plasminogen activator,67,95,Gene/Protein	tPA,98,101,Gene/Protein	tPA,116,119,Gene/Protein	plasminogen activator inhibitor 1,134,167,Gene/Protein	PAI - 1,170,177,Gene/Protein	fibrinogen,191,201,Gene/Protein	"[{""token"": ""Von Willebrand factor"", ""start_span"": 9, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""vWF"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""tissue plasminogen activator"", ""start_span"": 67, ""end_span"": 95, ""type"": ""Gene/Protein""}, {""token"": ""tPA"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""tPA"", ""start_span"": 116, ""end_span"": 119, ""type"": ""Gene/Protein""}, {""token"": ""plasminogen activator inhibitor 1"", ""start_span"": 134, ""end_span"": 167, ""type"": ""Gene/Protein""}, {""token"": ""PAI - 1"", ""start_span"": 170, ""end_span"": 177, ""type"": ""Gene/Protein""}, {""token"": ""fibrinogen"", ""start_span"": 191, ""end_span"": 201, ""type"": ""Gene/Protein""}]"	train
We show that LexA - GAL4 and LexA - Bicoid fusion proteins are both dependent on SNF2, SNF5, and SNF6 for activation of target genes containing one or multiple lexA operators.	LexA,13,17,Gene/Protein	GAL4,20,24,Gene/Protein	LexA,29,33,Gene/Protein	Bicoid,36,42,Gene/Protein	SNF2,81,85,Gene/Protein	SNF5,87,91,Gene/Protein	SNF6,97,101,Gene/Protein	lexA operators,160,174,Gene/Protein	"[{""token"": ""LexA"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""GAL4"", ""start_span"": 20, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""LexA"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Gene/Protein""}, {""token"": ""Bicoid"", ""start_span"": 36, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""SNF2"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""SNF5"", ""start_span"": 87, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""SNF6"", ""start_span"": 97, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""lexA operators"", ""start_span"": 160, ""end_span"": 174, ""type"": ""Gene/Protein""}]"	train
The Tax / IKKgamma interaction serves to recruit Tax to the IKK catalytic subunits, IKKalpha and IKKbeta, and this recruitment appears to be an essential mechanism by which Tax stimulates the activity of IKK.	Tax,4,7,Gene/Protein	IKKgamma,10,18,Gene/Protein	Tax,49,52,Gene/Protein	IKK catalytic subunits,60,82,Gene/Protein	IKKalpha,84,92,Gene/Protein	IKKbeta,97,104,Gene/Protein	Tax,173,176,Gene/Protein	IKK,204,207,Gene/Protein	"[{""token"": ""Tax"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Gene/Protein""}, {""token"": ""IKKgamma"", ""start_span"": 10, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""Tax"", ""start_span"": 49, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""IKK catalytic subunits"", ""start_span"": 60, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""IKKalpha"", ""start_span"": 84, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""IKKbeta"", ""start_span"": 97, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""Tax"", ""start_span"": 173, ""end_span"": 176, ""type"": ""Gene/Protein""}, {""token"": ""IKK"", ""start_span"": 204, ""end_span"": 207, ""type"": ""Gene/Protein""}]"	train
FN - stimulated c - Src PTK activity was enhanced by wild type FAK expression, whereas FN - stimulated activation of ERK2 was blocked by expression of the c - Src binding site Phe - 397 mutant of FAK.	FN,0,2,Gene/Protein	c - Src,16,23,Gene/Protein	PTK,24,27,Gene/Protein	FAK,63,66,Gene/Protein	FN,87,89,Gene/Protein	ERK2,117,121,Gene/Protein	c - Src binding site Phe - 397 mutant,155,192,Gene/Protein	FAK,196,199,Gene/Protein	"[{""token"": ""FN"", ""start_span"": 0, ""end_span"": 2, ""type"": ""Gene/Protein""}, {""token"": ""c - Src"", ""start_span"": 16, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""PTK"", ""start_span"": 24, ""end_span"": 27, ""type"": ""Gene/Protein""}, {""token"": ""FAK"", ""start_span"": 63, ""end_span"": 66, ""type"": ""Gene/Protein""}, {""token"": ""FN"", ""start_span"": 87, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""ERK2"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""c - Src binding site Phe - 397 mutant"", ""start_span"": 155, ""end_span"": 192, ""type"": ""Gene/Protein""}, {""token"": ""FAK"", ""start_span"": 196, ""end_span"": 199, ""type"": ""Gene/Protein""}]"	train
When tested with wild - type ( DBA / 2) p16, both A134C and G232A BALB / c - specific variants of p16 were inefficient in their ability to inhibit the activity of cyclin D2 / CDK4 in kinase assays with retinoblastoma protein, suggesting this defective, inherited allele plays an important role in the genetic susceptibility of BALB / c mice for plasmacytoma induction and that p16 ( INK4a) is a strong candidate for the Pctr1 locus.	p16,40,43,Gene/Protein	p16,98,101,Gene/Protein	cyclin D2,163,172,Gene/Protein	CDK4,175,179,Gene/Protein	retinoblastoma protein,202,224,Gene/Protein	p16,377,380,Gene/Protein	INK4a,383,388,Gene/Protein	Pctr1 locus,420,431,Gene/Protein	"[{""token"": ""p16"", ""start_span"": 40, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""p16"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""cyclin D2"", ""start_span"": 163, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""CDK4"", ""start_span"": 175, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""retinoblastoma protein"", ""start_span"": 202, ""end_span"": 224, ""type"": ""Gene/Protein""}, {""token"": ""p16"", ""start_span"": 377, ""end_span"": 380, ""type"": ""Gene/Protein""}, {""token"": ""INK4a"", ""start_span"": 383, ""end_span"": 388, ""type"": ""Gene/Protein""}, {""token"": ""Pctr1 locus"", ""start_span"": 420, ""end_span"": 431, ""type"": ""Gene/Protein""}]"	train
Mutagenesis of SNT1 ( IRS) CX identified three classes of effector motifs within SNT critical for both sustained ERK activation and neuronal differentiation: 1) four phosphotyrosine motifs that mediate recruitment of Grb2, 2) two phosphotyrosine motifs that mediate recruitment of Shp2, and 3) a C - terminal motif that functions by helping to recruit Sos.	SNT1,15,19,Gene/Protein	IRS,22,25,Gene/Protein	CX,27,29,Gene/Protein	SNT,81,84,Gene/Protein	ERK,113,116,Gene/Protein	Grb2,217,221,Gene/Protein	Shp2,281,285,Gene/Protein	Sos,352,355,Gene/Protein	"[{""token"": ""SNT1"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Gene/Protein""}, {""token"": ""IRS"", ""start_span"": 22, ""end_span"": 25, ""type"": ""Gene/Protein""}, {""token"": ""CX"", ""start_span"": 27, ""end_span"": 29, ""type"": ""Gene/Protein""}, {""token"": ""SNT"", ""start_span"": 81, ""end_span"": 84, ""type"": ""Gene/Protein""}, {""token"": ""ERK"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""Grb2"", ""start_span"": 217, ""end_span"": 221, ""type"": ""Gene/Protein""}, {""token"": ""Shp2"", ""start_span"": 281, ""end_span"": 285, ""type"": ""Gene/Protein""}, {""token"": ""Sos"", ""start_span"": 352, ""end_span"": 355, ""type"": ""Gene/Protein""}]"	train
SRFDelta5 acts as a naturally occurring dominant negative regulatory mutant that blocks SRF - dependent skeletal alpha - actin, cardiac alpha - actin, smooth alpha - actin, SM22alpha, and SRF promoter - luciferase reporter activities.	SRFDelta5,0,9,Gene/Protein	SRF,88,91,Gene/Protein	skeletal alpha - actin,104,126,Gene/Protein	cardiac alpha - actin,128,149,Gene/Protein	smooth alpha - actin,151,171,Gene/Protein	SM22alpha,173,182,Gene/Protein	SRF,188,191,Gene/Protein	luciferase,203,213,Gene/Protein	"[{""token"": ""SRFDelta5"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Gene/Protein""}, {""token"": ""SRF"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Gene/Protein""}, {""token"": ""skeletal alpha - actin"", ""start_span"": 104, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""cardiac alpha - actin"", ""start_span"": 128, ""end_span"": 149, ""type"": ""Gene/Protein""}, {""token"": ""smooth alpha - actin"", ""start_span"": 151, ""end_span"": 171, ""type"": ""Gene/Protein""}, {""token"": ""SM22alpha"", ""start_span"": 173, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""SRF"", ""start_span"": 188, ""end_span"": 191, ""type"": ""Gene/Protein""}, {""token"": ""luciferase"", ""start_span"": 203, ""end_span"": 213, ""type"": ""Gene/Protein""}]"	train
Unlike p59v - rel, which is a nuclear protein in CEF, indirect immunofluorescence showed that p68c - rel in JD214c - rel infected CEF is located exclusively in the cytoplasm of these cells, even though the sequence of p68c - rel showed that it contains a nuclear localizing sequence identical to the one previously identified in p59v - rel.	p59v,7,11,Gene/Protein	rel,14,17,Gene/Protein	p68c,94,98,Gene/Protein	rel,101,104,Gene/Protein	p68c,218,222,Gene/Protein	rel,225,228,Gene/Protein	p59v,329,333,Gene/Protein	rel,336,339,Gene/Protein	"[{""token"": ""p59v"", ""start_span"": 7, ""end_span"": 11, ""type"": ""Gene/Protein""}, {""token"": ""rel"", ""start_span"": 14, ""end_span"": 17, ""type"": ""Gene/Protein""}, {""token"": ""p68c"", ""start_span"": 94, ""end_span"": 98, ""type"": ""Gene/Protein""}, {""token"": ""rel"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""p68c"", ""start_span"": 218, ""end_span"": 222, ""type"": ""Gene/Protein""}, {""token"": ""rel"", ""start_span"": 225, ""end_span"": 228, ""type"": ""Gene/Protein""}, {""token"": ""p59v"", ""start_span"": 329, ""end_span"": 333, ""type"": ""Gene/Protein""}, {""token"": ""rel"", ""start_span"": 336, ""end_span"": 339, ""type"": ""Gene/Protein""}]"	train
In the current model, Wingless / Wnt signal stabilizes Armadillo / beta - catenin, which then accumulates in nuclei and binds TCF / LEF family proteins, forming bipartite transcription factors which activate transcription of Wingless / Wnt responsive genes.	Wingless,22,30,Gene/Protein	Wnt,33,36,Gene/Protein	Armadillo,55,64,Gene/Protein	beta - catenin,67,81,Gene/Protein	TCF,126,129,Gene/Protein	LEF,132,135,Gene/Protein	Wingless,225,233,Gene/Protein	Wnt,236,239,Gene/Protein	"[{""token"": ""Wingless"", ""start_span"": 22, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""Wnt"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""Armadillo"", ""start_span"": 55, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""beta - catenin"", ""start_span"": 67, ""end_span"": 81, ""type"": ""Gene/Protein""}, {""token"": ""TCF"", ""start_span"": 126, ""end_span"": 129, ""type"": ""Gene/Protein""}, {""token"": ""LEF"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""Wingless"", ""start_span"": 225, ""end_span"": 233, ""type"": ""Gene/Protein""}, {""token"": ""Wnt"", ""start_span"": 236, ""end_span"": 239, ""type"": ""Gene/Protein""}]"	train
LMP - 1 is targeted to the plasma membrane, where it binds TRAF, TRADD, and JAK molecules to activate NF - kappaB -, AP - 1 -, and STAT - dependent pathways as does CD40.	LMP - 1,0,7,Gene/Protein	TRAF,59,63,Gene/Protein	TRADD,65,70,Gene/Protein	JAK molecules,76,89,Gene/Protein	NF - kappaB,102,113,Gene/Protein	AP - 1,117,123,Gene/Protein	STAT,131,135,Gene/Protein	CD40,165,169,Gene/Protein	"[{""token"": ""LMP - 1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene/Protein""}, {""token"": ""TRAF"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""TRADD"", ""start_span"": 65, ""end_span"": 70, ""type"": ""Gene/Protein""}, {""token"": ""JAK molecules"", ""start_span"": 76, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB"", ""start_span"": 102, ""end_span"": 113, ""type"": ""Gene/Protein""}, {""token"": ""AP - 1"", ""start_span"": 117, ""end_span"": 123, ""type"": ""Gene/Protein""}, {""token"": ""STAT"", ""start_span"": 131, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""CD40"", ""start_span"": 165, ""end_span"": 169, ""type"": ""Gene/Protein""}]"	train
D - cyclin - cdk activity is required for Rb phosphorylation in v - Jun - transformed cells, since ectopic expression of the cdk4 - and cdk6 - specific inhibitor p16 ( INK4A) inhibits both DNA synthesis and cell proliferation.	D - cyclin,0,10,Gene/Protein	cdk,13,16,Gene/Protein	Rb,42,44,Gene/Protein	v - Jun,64,71,Gene/Protein	cdk4,125,129,Gene/Protein	cdk6,136,140,Gene/Protein	p16,162,165,Gene/Protein	INK4A,168,173,Gene/Protein	"[{""token"": ""D - cyclin"", ""start_span"": 0, ""end_span"": 10, ""type"": ""Gene/Protein""}, {""token"": ""cdk"", ""start_span"": 13, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""Rb"", ""start_span"": 42, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""v - Jun"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""cdk4"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Gene/Protein""}, {""token"": ""cdk6"", ""start_span"": 136, ""end_span"": 140, ""type"": ""Gene/Protein""}, {""token"": ""p16"", ""start_span"": 162, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""INK4A"", ""start_span"": 168, ""end_span"": 173, ""type"": ""Gene/Protein""}]"	train
Ha - RasV12 and activated proteins in both the extra - cellular regulated kinase ( ERK) and the stress - activated protein kinase ( SAPK) or Jun N - terminal kinase ( JNK) cascades independently stimulated PEA3 - mediated gene expression.	Ha - RasV12,0,11,Gene/Protein	extra - cellular regulated kinase,47,80,Gene/Protein	ERK,83,86,Gene/Protein	stress - activated protein kinase,96,129,Gene/Protein	SAPK,132,136,Gene/Protein	Jun N - terminal kinase,141,164,Gene/Protein	JNK,167,170,Gene/Protein	PEA3,206,210,Gene/Protein	"[{""token"": ""Ha - RasV12"", ""start_span"": 0, ""end_span"": 11, ""type"": ""Gene/Protein""}, {""token"": ""extra - cellular regulated kinase"", ""start_span"": 47, ""end_span"": 80, ""type"": ""Gene/Protein""}, {""token"": ""ERK"", ""start_span"": 83, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""stress - activated protein kinase"", ""start_span"": 96, ""end_span"": 129, ""type"": ""Gene/Protein""}, {""token"": ""SAPK"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Gene/Protein""}, {""token"": ""Jun N - terminal kinase"", ""start_span"": 141, ""end_span"": 164, ""type"": ""Gene/Protein""}, {""token"": ""JNK"", ""start_span"": 167, ""end_span"": 170, ""type"": ""Gene/Protein""}, {""token"": ""PEA3"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Gene/Protein""}]"	train
Similarly, we observed synthetic phenotypes between mutations in MIF2 and trans - acting mutations in three known yeast centromere protein genes - CEP1 / CBF1 / CPF1, NDC10 / CBF2, and CEP3 / CBF3B.	MIF2,65,69,Gene/Protein	CEP1,147,151,Gene/Protein	CBF1,154,158,Gene/Protein	CPF1,161,165,Gene/Protein	NDC10,167,172,Gene/Protein	CBF2,175,179,Gene/Protein	CEP3,185,189,Gene/Protein	CBF3B,192,197,Gene/Protein	"[{""token"": ""MIF2"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Gene/Protein""}, {""token"": ""CEP1"", ""start_span"": 147, ""end_span"": 151, ""type"": ""Gene/Protein""}, {""token"": ""CBF1"", ""start_span"": 154, ""end_span"": 158, ""type"": ""Gene/Protein""}, {""token"": ""CPF1"", ""start_span"": 161, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""NDC10"", ""start_span"": 167, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""CBF2"", ""start_span"": 175, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""CEP3"", ""start_span"": 185, ""end_span"": 189, ""type"": ""Gene/Protein""}, {""token"": ""CBF3B"", ""start_span"": 192, ""end_span"": 197, ""type"": ""Gene/Protein""}]"	train
C. elegans KLP - 11 / OSM - 3 / KAP - 1: orthologs of the sea urchin kinesin - II, and mouse KIF3A / KIFB / KAP3 kinesin complexes.	KLP - 11,11,19,Gene/Protein	OSM - 3,22,29,Gene/Protein	KAP - 1,32,39,Gene/Protein	sea urchin kinesin - II,58,81,Gene/Protein	KIF3A,93,98,Gene/Protein	KIFB,101,105,Gene/Protein	KAP3,108,112,Gene/Protein	kinesin,113,120,Gene/Protein	"[{""token"": ""KLP - 11"", ""start_span"": 11, ""end_span"": 19, ""type"": ""Gene/Protein""}, {""token"": ""OSM - 3"", ""start_span"": 22, ""end_span"": 29, ""type"": ""Gene/Protein""}, {""token"": ""KAP - 1"", ""start_span"": 32, ""end_span"": 39, ""type"": ""Gene/Protein""}, {""token"": ""sea urchin kinesin - II"", ""start_span"": 58, ""end_span"": 81, ""type"": ""Gene/Protein""}, {""token"": ""KIF3A"", ""start_span"": 93, ""end_span"": 98, ""type"": ""Gene/Protein""}, {""token"": ""KIFB"", ""start_span"": 101, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""KAP3"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Gene/Protein""}, {""token"": ""kinesin"", ""start_span"": 113, ""end_span"": 120, ""type"": ""Gene/Protein""}]"	train
