Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	json	split
Site B ( nt 4519 to 4545) specifically bound four distinct nuclear protein complexes: a ubiquitous factor, a T - cell - specific factor, a B - cell - specific factor, and the monocyte / macrophage - and B - cell - specific transcription factor PU. 1 / Spi - 1.	Site B,0,6,Gene/Protein	nt 4519 to 4545,9,24,Gene/Protein	nuclear protein complexes,59,84,Gene/Protein	ubiquitous factor,88,105,Gene/Protein	T - cell - specific factor,109,135,Gene/Protein	B - cell - specific factor,139,165,Gene/Protein	monocyte / macrophage - and B - cell - specific transcription factor,175,243,Gene/Protein	"[{""token"": ""Site B"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Gene/Protein""}, {""token"": ""nt 4519 to 4545"", ""start_span"": 9, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""nuclear protein complexes"", ""start_span"": 59, ""end_span"": 84, ""type"": ""Gene/Protein""}, {""token"": ""ubiquitous factor"", ""start_span"": 88, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""T - cell - specific factor"", ""start_span"": 109, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""B - cell - specific factor"", ""start_span"": 139, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""monocyte / macrophage - and B - cell - specific transcription factor"", ""start_span"": 175, ""end_span"": 243, ""type"": ""Gene/Protein""}]"	train
Pretreatment of cells with protein tyrosine kinase inhibitors and the dominant negative allele of c - Raf - 1 ( Raf 301) inhibited I kappa B alpha degradation, NF - kappa B binding, and transactivation of kappa B reporter constructs by hypoxia.	tyrosine kinase,35,50,Gene/Protein	dominant negative allele,70,94,Gene/Protein	c - Raf - 1,98,109,Gene/Protein	Raf 301,112,119,Gene/Protein	I kappa B alpha,131,146,Gene/Protein	NF - kappa B,160,172,Gene/Protein	kappa B reporter constructs,205,232,Gene/Protein	"[{""token"": ""tyrosine kinase"", ""start_span"": 35, ""end_span"": 50, ""type"": ""Gene/Protein""}, {""token"": ""dominant negative allele"", ""start_span"": 70, ""end_span"": 94, ""type"": ""Gene/Protein""}, {""token"": ""c - Raf - 1"", ""start_span"": 98, ""end_span"": 109, ""type"": ""Gene/Protein""}, {""token"": ""Raf 301"", ""start_span"": 112, ""end_span"": 119, ""type"": ""Gene/Protein""}, {""token"": ""I kappa B alpha"", ""start_span"": 131, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 160, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""kappa B reporter constructs"", ""start_span"": 205, ""end_span"": 232, ""type"": ""Gene/Protein""}]"	train
Most importantly, we show a Tax - dependent correlation between expression of NFKB2 ( p100) and processing to the DNA binding NFKB2 ( p52) form, induction of c - Rel, and trans - activation of NF - kappa B - mediated gene expression.	Tax,28,31,Gene/Protein	NFKB2,78,83,Gene/Protein	p100,86,90,Gene/Protein	NFKB2,126,131,Gene/Protein	p52,134,137,Gene/Protein	c - Rel,158,165,Gene/Protein	NF - kappa B,193,205,Gene/Protein	"[{""token"": ""Tax"", ""start_span"": 28, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""NFKB2"", ""start_span"": 78, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""p100"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""NFKB2"", ""start_span"": 126, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""p52"", ""start_span"": 134, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""c - Rel"", ""start_span"": 158, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B"", ""start_span"": 193, ""end_span"": 205, ""type"": ""Gene/Protein""}]"	train
In clonogenetic fetal calf serum - supplemented ( FCS +) or - nonsupplemented ( FCS -) culture treated with saturating levels of interleukin - 3 ( IL - 3) granulocyte - macrophage colony - stimulating factor ( GM - CSF) and erythropoietin ( Ep) ( combined with c - kit ligand in FCS ( -) - culture conditions), RA induces a dramatic dose - dependent shift from erythroid to granulomonocytic colony formation, the latter colonies being essentially represented by granulocytic clones.	interleukin - 3,129,144,Gene/Protein	IL - 3,147,153,Gene/Protein	granulocyte - macrophage colony - stimulating factor,155,207,Gene/Protein	GM - CSF,210,218,Gene/Protein	erythropoietin,224,238,Gene/Protein	Ep,241,243,Gene/Protein	c - kit,261,268,Gene/Protein	"[{""token"": ""interleukin - 3"", ""start_span"": 129, ""end_span"": 144, ""type"": ""Gene/Protein""}, {""token"": ""IL - 3"", ""start_span"": 147, ""end_span"": 153, ""type"": ""Gene/Protein""}, {""token"": ""granulocyte - macrophage colony - stimulating factor"", ""start_span"": 155, ""end_span"": 207, ""type"": ""Gene/Protein""}, {""token"": ""GM - CSF"", ""start_span"": 210, ""end_span"": 218, ""type"": ""Gene/Protein""}, {""token"": ""erythropoietin"", ""start_span"": 224, ""end_span"": 238, ""type"": ""Gene/Protein""}, {""token"": ""Ep"", ""start_span"": 241, ""end_span"": 243, ""type"": ""Gene/Protein""}, {""token"": ""c - kit"", ""start_span"": 261, ""end_span"": 268, ""type"": ""Gene/Protein""}]"	train
Furthermore, R24 treatment resulted in translocation of c - rel, but little or no NF kappa B p50 or p65, from the cytoplasm to the nucleus and an increase of NF kappa B binding complexes containing c - rel and p50.	R24,13,16,Gene/Protein	c - rel,56,63,Gene/Protein	NF kappa B p50,82,96,Gene/Protein	p65,100,103,Gene/Protein	NF kappa B binding complexes,158,186,Gene/Protein	c - rel,198,205,Gene/Protein	p50,210,213,Gene/Protein	"[{""token"": ""R24"", ""start_span"": 13, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""c - rel"", ""start_span"": 56, ""end_span"": 63, ""type"": ""Gene/Protein""}, {""token"": ""NF kappa B p50"", ""start_span"": 82, ""end_span"": 96, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 100, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""NF kappa B binding complexes"", ""start_span"": 158, ""end_span"": 186, ""type"": ""Gene/Protein""}, {""token"": ""c - rel"", ""start_span"": 198, ""end_span"": 205, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 210, ""end_span"": 213, ""type"": ""Gene/Protein""}]"	train
By assaying CAT enzyme activity across a 24 - h PRL induction time course, we were able to assign G1 vs. S phase PRL responses of the IRF - 1 gene to different regions of the IRF - 1 5 ' - flanking and promoter DNA.	CAT enzyme,12,22,Gene/Protein	PRL,48,51,Gene/Protein	PRL,113,116,Gene/Protein	IRF - 1 gene,134,146,Gene/Protein	IRF - 1,175,182,Gene/Protein	5 ' - flanking,183,197,Gene/Protein	promoter DNA,202,214,Gene/Protein	"[{""token"": ""CAT enzyme"", ""start_span"": 12, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""PRL"", ""start_span"": 48, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""PRL"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""IRF - 1 gene"", ""start_span"": 134, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""IRF - 1"", ""start_span"": 175, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""5 ' - flanking"", ""start_span"": 183, ""end_span"": 197, ""type"": ""Gene/Protein""}, {""token"": ""promoter DNA"", ""start_span"": 202, ""end_span"": 214, ""type"": ""Gene/Protein""}]"	train
Two multicopy basal enhancer motifs within the SCMV MIE enhancer, namely, 11 copies of the 16 - bp cyclic AMP response element ( CRE) and 3 copies of novel 17 - bp serum response factor ( SRF) binding sites referred to as the SNE ( SRF / NFkappaB - like element), as well as four classical NFkappaB sites within the HCMV version, contribute to TPA responsiveness in transient assays in monocyte and T - cell types.	multicopy basal enhancer motifs,4,35,Gene/Protein	MIE enhancer,52,64,Gene/Protein	cyclic AMP response element,99,126,Gene/Protein	CRE,129,132,Gene/Protein	SNE,226,229,Gene/Protein	SRF / NFkappaB - like element,232,261,Gene/Protein	NFkappaB sites,290,304,Gene/Protein	"[{""token"": ""multicopy basal enhancer motifs"", ""start_span"": 4, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""MIE enhancer"", ""start_span"": 52, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""cyclic AMP response element"", ""start_span"": 99, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""CRE"", ""start_span"": 129, ""end_span"": 132, ""type"": ""Gene/Protein""}, {""token"": ""SNE"", ""start_span"": 226, ""end_span"": 229, ""type"": ""Gene/Protein""}, {""token"": ""SRF / NFkappaB - like element"", ""start_span"": 232, ""end_span"": 261, ""type"": ""Gene/Protein""}, {""token"": ""NFkappaB sites"", ""start_span"": 290, ""end_span"": 304, ""type"": ""Gene/Protein""}]"	train
In particular, Tax is capable of modulating the expression or activity of various host transcription factors, including members of the NF - kappa B / Rel and CREB / ATF families, as well as the cellular factors HEB - 1 and p67SRF.	Tax,15,18,Gene/Protein	transcription factors,87,108,Gene/Protein	NF - kappa B / Rel,135,153,Gene/Protein	CREB / ATF families,158,177,Gene/Protein	cellular factors,194,210,Gene/Protein	HEB - 1,211,218,Gene/Protein	p67SRF,223,229,Gene/Protein	"[{""token"": ""Tax"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 87, ""end_span"": 108, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappa B / Rel"", ""start_span"": 135, ""end_span"": 153, ""type"": ""Gene/Protein""}, {""token"": ""CREB / ATF families"", ""start_span"": 158, ""end_span"": 177, ""type"": ""Gene/Protein""}, {""token"": ""cellular factors"", ""start_span"": 194, ""end_span"": 210, ""type"": ""Gene/Protein""}, {""token"": ""HEB - 1"", ""start_span"": 211, ""end_span"": 218, ""type"": ""Gene/Protein""}, {""token"": ""p67SRF"", ""start_span"": 223, ""end_span"": 229, ""type"": ""Gene/Protein""}]"	train
This contrasts with induction of c - fos by both CD40 and sIg, which is PKC independent and indicates that CD40 is capable of signaling through PKC or a closely related kinase.	c - fos,33,40,Gene/Protein	CD40,49,53,Gene/Protein	sIg,58,61,Gene/Protein	PKC,72,75,Gene/Protein	CD40,107,111,Gene/Protein	PKC,144,147,Gene/Protein	kinase,169,175,Gene/Protein	"[{""token"": ""c - fos"", ""start_span"": 33, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""CD40"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""sIg"", ""start_span"": 58, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""PKC"", ""start_span"": 72, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""CD40"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""PKC"", ""start_span"": 144, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""kinase"", ""start_span"": 169, ""end_span"": 175, ""type"": ""Gene/Protein""}]"	train
We now show that in EBV - transformed B lymphocytes most of TRAF1 or TRAF3 and 5% of TRAF2 are associated with LMP1 and that most of LMP1 is associated with TRAF1 or TRAF3.	TRAF1,60,65,Gene/Protein	TRAF3,69,74,Gene/Protein	TRAF2,85,90,Gene/Protein	LMP1,111,115,Gene/Protein	LMP1,133,137,Gene/Protein	TRAF1,157,162,Gene/Protein	TRAF3,166,171,Gene/Protein	"[{""token"": ""TRAF1"", ""start_span"": 60, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""TRAF3"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""TRAF2"", ""start_span"": 85, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""LMP1"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Gene/Protein""}, {""token"": ""LMP1"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""TRAF1"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Gene/Protein""}, {""token"": ""TRAF3"", ""start_span"": 166, ""end_span"": 171, ""type"": ""Gene/Protein""}]"	train
The Rel / NF - kappa B proteins, p50, p52, p65, c - Rel, and RelB, constitute a family of transcription factors involved in the positive regulation of a variety of genes during the immune response.	Rel / NF - kappa B proteins,4,31,Gene/Protein	p50,33,36,Gene/Protein	p52,38,41,Gene/Protein	p65,43,46,Gene/Protein	c - Rel,48,55,Gene/Protein	RelB,61,65,Gene/Protein	transcription factors,90,111,Gene/Protein	"[{""token"": ""Rel / NF - kappa B proteins"", ""start_span"": 4, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""p52"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 43, ""end_span"": 46, ""type"": ""Gene/Protein""}, {""token"": ""c - Rel"", ""start_span"": 48, ""end_span"": 55, ""type"": ""Gene/Protein""}, {""token"": ""RelB"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 90, ""end_span"": 111, ""type"": ""Gene/Protein""}]"	train
In this study, we isolated the genomic DNA for human IRF - 2 gene, determined the intron - exon structure of the human IRF - 2 gene, mapped the major transcription initiation site, identified a number of potential regulatory elements in the 5 ' - flanking region, and localized the IRF - 2 gene on human chromosome 4.	genomic DNA,31,42,Gene/Protein	human IRF - 2 gene,47,65,Gene/Protein	human IRF - 2 gene,113,131,Gene/Protein	major transcription initiation site,144,179,Gene/Protein	5 ' - flanking region,241,262,Gene/Protein	IRF - 2 gene,282,294,Gene/Protein	human chromosome 4,298,316,Gene/Protein	"[{""token"": ""genomic DNA"", ""start_span"": 31, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""human IRF - 2 gene"", ""start_span"": 47, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""human IRF - 2 gene"", ""start_span"": 113, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""major transcription initiation site"", ""start_span"": 144, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""5 ' - flanking region"", ""start_span"": 241, ""end_span"": 262, ""type"": ""Gene/Protein""}, {""token"": ""IRF - 2 gene"", ""start_span"": 282, ""end_span"": 294, ""type"": ""Gene/Protein""}, {""token"": ""human chromosome 4"", ""start_span"": 298, ""end_span"": 316, ""type"": ""Gene/Protein""}]"	train
The promoter region lacked a TATA box but contained potential binding sites for the transcriptional factors including two Sp1, CRE, Myb and NFkB located at positions - 153, - 178, - 286, - 875, and - 1011, respectively.	promoter region,4,19,Gene/Protein	TATA box,29,37,Gene/Protein	transcriptional factors,84,107,Gene/Protein	Sp1,122,125,Gene/Protein	CRE,127,130,Gene/Protein	Myb,132,135,Gene/Protein	NFkB,140,144,Gene/Protein	"[{""token"": ""promoter region"", ""start_span"": 4, ""end_span"": 19, ""type"": ""Gene/Protein""}, {""token"": ""TATA box"", ""start_span"": 29, ""end_span"": 37, ""type"": ""Gene/Protein""}, {""token"": ""transcriptional factors"", ""start_span"": 84, ""end_span"": 107, ""type"": ""Gene/Protein""}, {""token"": ""Sp1"", ""start_span"": 122, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""CRE"", ""start_span"": 127, ""end_span"": 130, ""type"": ""Gene/Protein""}, {""token"": ""Myb"", ""start_span"": 132, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""NFkB"", ""start_span"": 140, ""end_span"": 144, ""type"": ""Gene/Protein""}]"	train
Constitutive binding of further factor proteins to DNA, such as JunD, c - Fos and FosB, was detected in several patients whereas the localisation and DNA binding of other factors such as c - Jun, RelA / p65 and c - Rel was unaltered.	factor proteins,32,47,Gene/Protein	JunD,64,68,Gene/Protein	c - Fos,70,77,Gene/Protein	FosB,82,86,Gene/Protein	c - Jun,187,194,Gene/Protein	RelA / p65,196,206,Gene/Protein	c - Rel,211,218,Gene/Protein	"[{""token"": ""factor proteins"", ""start_span"": 32, ""end_span"": 47, ""type"": ""Gene/Protein""}, {""token"": ""JunD"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""c - Fos"", ""start_span"": 70, ""end_span"": 77, ""type"": ""Gene/Protein""}, {""token"": ""FosB"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""c - Jun"", ""start_span"": 187, ""end_span"": 194, ""type"": ""Gene/Protein""}, {""token"": ""RelA / p65"", ""start_span"": 196, ""end_span"": 206, ""type"": ""Gene/Protein""}, {""token"": ""c - Rel"", ""start_span"": 211, ""end_span"": 218, ""type"": ""Gene/Protein""}]"	train
Furthermore both childrens ' T cells were unable to produce the cytokines IL - 2, interferon - gamma ( IFN - gamma), IL - 4 and tumor necrosis factor - alpha ( TNF - alpha).	cytokines,64,73,Gene/Protein	IL - 2,74,80,Gene/Protein	interferon - gamma,82,100,Gene/Protein	IFN - gamma,103,114,Gene/Protein	IL - 4,117,123,Gene/Protein	tumor necrosis factor - alpha,128,157,Gene/Protein	TNF - alpha,160,171,Gene/Protein	"[{""token"": ""cytokines"", ""start_span"": 64, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""IL - 2"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Gene/Protein""}, {""token"": ""interferon - gamma"", ""start_span"": 82, ""end_span"": 100, ""type"": ""Gene/Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 103, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 117, ""end_span"": 123, ""type"": ""Gene/Protein""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 128, ""end_span"": 157, ""type"": ""Gene/Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 160, ""end_span"": 171, ""type"": ""Gene/Protein""}]"	train
