Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
Tyrosine phosphorylation of p38 and p63 is also observed in platelets stimulated by the tyrosine kinase - linked receptor agonist collagen and by the G protein - coupled receptor agonist thrombin, although phosphorylation of SLP - 76 is only observed in collagen - stimulated platelets.	p38,28,31,Gene/Protein	p63,36,39,Gene/Protein	tyrosine kinase,88,103,Gene/Protein	collagen,130,138,Gene/Protein	G protein,150,159,Gene/Protein	thrombin,187,195,Gene/Protein	SLP - 76,225,233,Gene/Protein	collagen,254,262,Gene/Protein	"[{""token"": ""p38"", ""start_span"": 28, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""p63"", ""start_span"": 36, ""end_span"": 39, ""type"": ""Gene/Protein""}, {""token"": ""tyrosine kinase"", ""start_span"": 88, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""collagen"", ""start_span"": 130, ""end_span"": 138, ""type"": ""Gene/Protein""}, {""token"": ""G protein"", ""start_span"": 150, ""end_span"": 159, ""type"": ""Gene/Protein""}, {""token"": ""thrombin"", ""start_span"": 187, ""end_span"": 195, ""type"": ""Gene/Protein""}, {""token"": ""SLP - 76"", ""start_span"": 225, ""end_span"": 233, ""type"": ""Gene/Protein""}, {""token"": ""collagen"", ""start_span"": 254, ""end_span"": 262, ""type"": ""Gene/Protein""}]"	train
Along with our previous demonstration of both physical interactions between PTF gamma / PTF delta and TBP and the involvement of TFIIIB90 in the transcription of class III snRNA genes, these results are consistent with the notion that a TBP - containing complex related to TFIIIB is required for the transcription of class III snRNA genes, and acts through weak interaction with the four - subunit PTF.	PTF gamma / PTF delta,76,97,Gene/Protein	TBP,102,105,Gene/Protein	TFIIIB90,129,137,Gene/Protein	class III snRNA genes,162,183,Gene/Protein	TBP - containing complex,237,261,Gene/Protein	TFIIIB,273,279,Gene/Protein	class III snRNA genes,317,338,Gene/Protein	four - subunit PTF,383,401,Gene/Protein	"[{""token"": ""PTF gamma / PTF delta"", ""start_span"": 76, ""end_span"": 97, ""type"": ""Gene/Protein""}, {""token"": ""TBP"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""TFIIIB90"", ""start_span"": 129, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""class III snRNA genes"", ""start_span"": 162, ""end_span"": 183, ""type"": ""Gene/Protein""}, {""token"": ""TBP - containing complex"", ""start_span"": 237, ""end_span"": 261, ""type"": ""Gene/Protein""}, {""token"": ""TFIIIB"", ""start_span"": 273, ""end_span"": 279, ""type"": ""Gene/Protein""}, {""token"": ""class III snRNA genes"", ""start_span"": 317, ""end_span"": 338, ""type"": ""Gene/Protein""}, {""token"": ""four - subunit PTF"", ""start_span"": 383, ""end_span"": 401, ""type"": ""Gene/Protein""}]"	train
We show that as in the IL4R complex, both IL4R alpha and IL2R gamma c are components of the IL13R and that both cytokines induced STAT6, STAT3 and STAT5 activation in B cells.	IL4R complex,23,35,Gene/Protein	IL4R alpha,42,52,Gene/Protein	IL2R gamma c,57,69,Gene/Protein	IL13R,92,97,Gene/Protein	cytokines,112,121,Gene/Protein	STAT6,130,135,Gene/Protein	STAT3,137,142,Gene/Protein	STAT5,147,152,Gene/Protein	"[{""token"": ""IL4R complex"", ""start_span"": 23, ""end_span"": 35, ""type"": ""Gene/Protein""}, {""token"": ""IL4R alpha"", ""start_span"": 42, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""IL2R gamma c"", ""start_span"": 57, ""end_span"": 69, ""type"": ""Gene/Protein""}, {""token"": ""IL13R"", ""start_span"": 92, ""end_span"": 97, ""type"": ""Gene/Protein""}, {""token"": ""cytokines"", ""start_span"": 112, ""end_span"": 121, ""type"": ""Gene/Protein""}, {""token"": ""STAT6"", ""start_span"": 130, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 137, ""end_span"": 142, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 147, ""end_span"": 152, ""type"": ""Gene/Protein""}]"	train
The cytoplasmic domain of the receptor for interleukin 10 ( IL - 10R) contains two box 3 sequence motifs that have been identified in the signal - transducing receptor subunits for IL - 6 - type cytokines and noted to be required for activating STAT3 and inducing transcription through IL - 6 - responsive elements.	cytoplasmic domain,4,22,Gene/Protein	interleukin 10,43,57,Gene/Protein	IL - 10R,60,68,Gene/Protein	box 3 sequence motifs,83,104,Gene/Protein	signal - transducing receptor subunits,138,176,Gene/Protein	IL - 6 - type cytokines,181,204,Gene/Protein	STAT3,245,250,Gene/Protein	IL - 6 - responsive elements,286,314,Gene/Protein	"[{""token"": ""cytoplasmic domain"", ""start_span"": 4, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""interleukin 10"", ""start_span"": 43, ""end_span"": 57, ""type"": ""Gene/Protein""}, {""token"": ""IL - 10R"", ""start_span"": 60, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""box 3 sequence motifs"", ""start_span"": 83, ""end_span"": 104, ""type"": ""Gene/Protein""}, {""token"": ""signal - transducing receptor subunits"", ""start_span"": 138, ""end_span"": 176, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6 - type cytokines"", ""start_span"": 181, ""end_span"": 204, ""type"": ""Gene/Protein""}, {""token"": ""STAT3"", ""start_span"": 245, ""end_span"": 250, ""type"": ""Gene/Protein""}, {""token"": ""IL - 6 - responsive elements"", ""start_span"": 286, ""end_span"": 314, ""type"": ""Gene/Protein""}]"	train
Virtually all B - cell lines, with the exception of some myeloma cell lines, are positive for BSAP, which is the transcription factor for promoters for several B - cell markers, including VpreB1, lambda 5, CD19, and CD20.	BSAP,94,98,Gene/Protein	transcription factor,113,133,Gene/Protein	promoters,138,147,Gene/Protein	B - cell markers,160,176,Gene/Protein	VpreB1,188,194,Gene/Protein	lambda 5,196,204,Gene/Protein	CD19,206,210,Gene/Protein	CD20,216,220,Gene/Protein	"[{""token"": ""BSAP"", ""start_span"": 94, ""end_span"": 98, ""type"": ""Gene/Protein""}, {""token"": ""transcription factor"", ""start_span"": 113, ""end_span"": 133, ""type"": ""Gene/Protein""}, {""token"": ""promoters"", ""start_span"": 138, ""end_span"": 147, ""type"": ""Gene/Protein""}, {""token"": ""B - cell markers"", ""start_span"": 160, ""end_span"": 176, ""type"": ""Gene/Protein""}, {""token"": ""VpreB1"", ""start_span"": 188, ""end_span"": 194, ""type"": ""Gene/Protein""}, {""token"": ""lambda 5"", ""start_span"": 196, ""end_span"": 204, ""type"": ""Gene/Protein""}, {""token"": ""CD19"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Gene/Protein""}, {""token"": ""CD20"", ""start_span"": 216, ""end_span"": 220, ""type"": ""Gene/Protein""}]"	train
All T - cell lines tested were positive for TCF - 1 and GATA - 3, which are the transcription factors for promoters for several T - cell - restricted markers, including CD2, CD3, TcR, and lck.	TCF - 1,44,51,Gene/Protein	GATA - 3,56,64,Gene/Protein	transcription factors,80,101,Gene/Protein	T - cell - restricted markers,128,157,Gene/Protein	CD2,169,172,Gene/Protein	CD3,174,177,Gene/Protein	TcR,179,182,Gene/Protein	lck,188,191,Gene/Protein	"[{""token"": ""TCF - 1"", ""start_span"": 44, ""end_span"": 51, ""type"": ""Gene/Protein""}, {""token"": ""GATA - 3"", ""start_span"": 56, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""transcription factors"", ""start_span"": 80, ""end_span"": 101, ""type"": ""Gene/Protein""}, {""token"": ""T - cell - restricted markers"", ""start_span"": 128, ""end_span"": 157, ""type"": ""Gene/Protein""}, {""token"": ""CD2"", ""start_span"": 169, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""CD3"", ""start_span"": 174, ""end_span"": 177, ""type"": ""Gene/Protein""}, {""token"": ""TcR"", ""start_span"": 179, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""lck"", ""start_span"": 188, ""end_span"": 191, ""type"": ""Gene/Protein""}]"	train
Alternative splicing generates type A and B transcripts that potentially encode two entirely distinct proteins; type A transcripts code for a small mitochondrial protein, p8MTCP1, and type B transcripts, containing an additional open reading frame, may code for 107 amino - acid protein, p13MTCP1.	type A and B transcripts,31,55,Gene/Protein	A transcripts,117,130,Gene/Protein	mitochondrial protein,148,169,Gene/Protein	p8MTCP1,171,178,Gene/Protein	type B transcripts,184,202,Gene/Protein	open reading frame,229,247,Gene/Protein	107 amino - acid protein,262,286,Gene/Protein	p13MTCP1,288,296,Gene/Protein	"[{""token"": ""type A and B transcripts"", ""start_span"": 31, ""end_span"": 55, ""type"": ""Gene/Protein""}, {""token"": ""A transcripts"", ""start_span"": 117, ""end_span"": 130, ""type"": ""Gene/Protein""}, {""token"": ""mitochondrial protein"", ""start_span"": 148, ""end_span"": 169, ""type"": ""Gene/Protein""}, {""token"": ""p8MTCP1"", ""start_span"": 171, ""end_span"": 178, ""type"": ""Gene/Protein""}, {""token"": ""type B transcripts"", ""start_span"": 184, ""end_span"": 202, ""type"": ""Gene/Protein""}, {""token"": ""open reading frame"", ""start_span"": 229, ""end_span"": 247, ""type"": ""Gene/Protein""}, {""token"": ""107 amino - acid protein"", ""start_span"": 262, ""end_span"": 286, ""type"": ""Gene/Protein""}, {""token"": ""p13MTCP1"", ""start_span"": 288, ""end_span"": 296, ""type"": ""Gene/Protein""}]"	train
CIITA and Bob1 interact with proteins that bind to conserved upstream sequences in promoters of class II major histocompatibility genes and octamer - binding transcription factors Oct - 1 and Oct - 2, respectively.	CIITA,0,5,Gene/Protein	Bob1,10,14,Gene/Protein	conserved upstream sequences,51,79,Gene/Protein	promoters,83,92,Gene/Protein	class II major histocompatibility genes,96,135,Gene/Protein	octamer - binding transcription factors,140,179,Gene/Protein	Oct - 1,180,187,Gene/Protein	Oct - 2,192,199,Gene/Protein	"[{""token"": ""CIITA"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene/Protein""}, {""token"": ""Bob1"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Gene/Protein""}, {""token"": ""conserved upstream sequences"", ""start_span"": 51, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""promoters"", ""start_span"": 83, ""end_span"": 92, ""type"": ""Gene/Protein""}, {""token"": ""class II major histocompatibility genes"", ""start_span"": 96, ""end_span"": 135, ""type"": ""Gene/Protein""}, {""token"": ""octamer - binding transcription factors"", ""start_span"": 140, ""end_span"": 179, ""type"": ""Gene/Protein""}, {""token"": ""Oct - 1"", ""start_span"": 180, ""end_span"": 187, ""type"": ""Gene/Protein""}, {""token"": ""Oct - 2"", ""start_span"": 192, ""end_span"": 199, ""type"": ""Gene/Protein""}]"	train
Our results suggest that the bulk of protein - DNA interactions that underlies the developmental control of globin genes takes place in the gamma - and beta - globin gene promoters, and that GT motifs of the beta - globin locus LCR may play a role in the developmental regulation of human beta - globin gene expression, perhaps by increasing the probability of interaction of the LCR holocomplex with the fetal or the adult globin gene.	globin genes,108,120,Gene/Protein	gamma - and beta - globin gene promoters,140,180,Gene/Protein	GT motifs,191,200,Gene/Protein	beta - globin locus,208,227,Gene/Protein	LCR,228,231,Gene/Protein	beta - globin gene,289,307,Gene/Protein	LCR holocomplex,380,395,Gene/Protein	fetal or the adult globin gene,405,435,Gene/Protein	"[{""token"": ""globin genes"", ""start_span"": 108, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""gamma - and beta - globin gene promoters"", ""start_span"": 140, ""end_span"": 180, ""type"": ""Gene/Protein""}, {""token"": ""GT motifs"", ""start_span"": 191, ""end_span"": 200, ""type"": ""Gene/Protein""}, {""token"": ""beta - globin locus"", ""start_span"": 208, ""end_span"": 227, ""type"": ""Gene/Protein""}, {""token"": ""LCR"", ""start_span"": 228, ""end_span"": 231, ""type"": ""Gene/Protein""}, {""token"": ""beta - globin gene"", ""start_span"": 289, ""end_span"": 307, ""type"": ""Gene/Protein""}, {""token"": ""LCR holocomplex"", ""start_span"": 380, ""end_span"": 395, ""type"": ""Gene/Protein""}, {""token"": ""fetal or the adult globin gene"", ""start_span"": 405, ""end_span"": 435, ""type"": ""Gene/Protein""}]"	train
The signal transduction events involved in gp120 - mediated enhancement of ICAM - 1 appear to involve activation of both protein kinase C and tyrosine kinase, because inhibitors of protein kinase C and tyrosine kinase abrogate gp120 - mediated ICAM - 1 expression in both astrocytes and microglia.	gp120,43,48,Gene/Protein	ICAM - 1,75,83,Gene/Protein	protein kinase C,121,137,Gene/Protein	tyrosine kinase,142,157,Gene/Protein	protein kinase C,181,197,Gene/Protein	tyrosine kinase,202,217,Gene/Protein	gp120,227,232,Gene/Protein	ICAM - 1,244,252,Gene/Protein	"[{""token"": ""gp120"", ""start_span"": 43, ""end_span"": 48, ""type"": ""Gene/Protein""}, {""token"": ""ICAM - 1"", ""start_span"": 75, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""protein kinase C"", ""start_span"": 121, ""end_span"": 137, ""type"": ""Gene/Protein""}, {""token"": ""tyrosine kinase"", ""start_span"": 142, ""end_span"": 157, ""type"": ""Gene/Protein""}, {""token"": ""protein kinase C"", ""start_span"": 181, ""end_span"": 197, ""type"": ""Gene/Protein""}, {""token"": ""tyrosine kinase"", ""start_span"": 202, ""end_span"": 217, ""type"": ""Gene/Protein""}, {""token"": ""gp120"", ""start_span"": 227, ""end_span"": 232, ""type"": ""Gene/Protein""}, {""token"": ""ICAM - 1"", ""start_span"": 244, ""end_span"": 252, ""type"": ""Gene/Protein""}]"	train
It is interesting that IL - 11 did not affect BAL fluid content of the CXC chemokines, macrophage inflammatory protein - 2 ( MIP - 2) and cytokine - inducible neutrophil chemoattractant ( CINC); the presence of IL - 11 did not affect these chemokines.	IL - 11,23,30,Gene/Protein	CXC chemokines,71,85,Gene/Protein	macrophage inflammatory protein - 2,87,122,Gene/Protein	MIP - 2,125,132,Gene/Protein	cytokine - inducible neutrophil chemoattractant,138,185,Gene/Protein	CINC,188,192,Gene/Protein	IL - 11,211,218,Gene/Protein	chemokines,240,250,Gene/Protein	"[{""token"": ""IL - 11"", ""start_span"": 23, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""CXC chemokines"", ""start_span"": 71, ""end_span"": 85, ""type"": ""Gene/Protein""}, {""token"": ""macrophage inflammatory protein - 2"", ""start_span"": 87, ""end_span"": 122, ""type"": ""Gene/Protein""}, {""token"": ""MIP - 2"", ""start_span"": 125, ""end_span"": 132, ""type"": ""Gene/Protein""}, {""token"": ""cytokine - inducible neutrophil chemoattractant"", ""start_span"": 138, ""end_span"": 185, ""type"": ""Gene/Protein""}, {""token"": ""CINC"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Gene/Protein""}, {""token"": ""IL - 11"", ""start_span"": 211, ""end_span"": 218, ""type"": ""Gene/Protein""}, {""token"": ""chemokines"", ""start_span"": 240, ""end_span"": 250, ""type"": ""Gene/Protein""}]"	train
However, disruption of a membrane - proximal proline - rich sequence motif ( ' box1 ') in either subunit of the bipartite IL - 4R abolished not only ligand - induced tyrosine phosphorylation of Janus kinases JAK1 and JAK3, but also IL - 4 - triggered activation of STAT5 and concomitant cell proliferation.	membrane - proximal proline - rich sequence motif,25,74,Gene/Protein	box1,79,83,Gene/Protein	bipartite IL - 4R,112,129,Gene/Protein	Janus kinases,194,207,Gene/Protein	JAK1,208,212,Gene/Protein	JAK3,217,221,Gene/Protein	IL - 4,232,238,Gene/Protein	STAT5,265,270,Gene/Protein	"[{""token"": ""membrane - proximal proline - rich sequence motif"", ""start_span"": 25, ""end_span"": 74, ""type"": ""Gene/Protein""}, {""token"": ""box1"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Gene/Protein""}, {""token"": ""bipartite IL - 4R"", ""start_span"": 112, ""end_span"": 129, ""type"": ""Gene/Protein""}, {""token"": ""Janus kinases"", ""start_span"": 194, ""end_span"": 207, ""type"": ""Gene/Protein""}, {""token"": ""JAK1"", ""start_span"": 208, ""end_span"": 212, ""type"": ""Gene/Protein""}, {""token"": ""JAK3"", ""start_span"": 217, ""end_span"": 221, ""type"": ""Gene/Protein""}, {""token"": ""IL - 4"", ""start_span"": 232, ""end_span"": 238, ""type"": ""Gene/Protein""}, {""token"": ""STAT5"", ""start_span"": 265, ""end_span"": 270, ""type"": ""Gene/Protein""}]"	train
Here we demonstrate, with a site - specific antibody, that STAT3 is phosphorylated on Ser - 727 in human neutrophils stimulated with chemotactic factors ( N - formyl - methionyl - leucyl - phenylalanine and complement C5a), cytokines [ granulocyte / macrophage colony - stimulating factor ( GM - CSF) and granulocyte colony - stimulating factor ( G - CSF)], or a protein kinase C activator ( PMA).	STAT3,59,64,Gene/Protein	chemotactic factors,133,152,Gene/Protein	cytokines,224,233,Gene/Protein	granulocyte / macrophage colony - stimulating factor,236,288,Gene/Protein	GM - CSF,291,299,Gene/Protein	granulocyte colony - stimulating factor,305,344,Gene/Protein	G - CSF,347,354,Gene/Protein	protein kinase C,363,379,Gene/Protein	"[{""token"": ""STAT3"", ""start_span"": 59, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""chemotactic factors"", ""start_span"": 133, ""end_span"": 152, ""type"": ""Gene/Protein""}, {""token"": ""cytokines"", ""start_span"": 224, ""end_span"": 233, ""type"": ""Gene/Protein""}, {""token"": ""granulocyte / macrophage colony - stimulating factor"", ""start_span"": 236, ""end_span"": 288, ""type"": ""Gene/Protein""}, {""token"": ""GM - CSF"", ""start_span"": 291, ""end_span"": 299, ""type"": ""Gene/Protein""}, {""token"": ""granulocyte colony - stimulating factor"", ""start_span"": 305, ""end_span"": 344, ""type"": ""Gene/Protein""}, {""token"": ""G - CSF"", ""start_span"": 347, ""end_span"": 354, ""type"": ""Gene/Protein""}, {""token"": ""protein kinase C"", ""start_span"": 363, ""end_span"": 379, ""type"": ""Gene/Protein""}]"	train
