Sentence	entity_1	entity_2	entity_3	entity_4	entity_5	entity_6	entity_7	entity_8	json	split
Since the vessels of normal non - neoplastic human tissues, e. g. of intestine or lymphatic organs, have few somatostatin receptors, the increased somatostatin receptor expression in peritumoral vessels observed in this study may be linked to the neoplastic process itself.	vessels,10,17,Multi	human,45,50,Organism	tissues,51,58,Tissue	intestine,69,78,Organ	lymphatic organs,82,98,Organ	somatostatin receptors,109,131,Gene_or_gene_product	somatostatin receptor,147,168,Gene_or_gene_product	peritumoral vessels,183,202,Multi	"[{""token"": ""vessels"", ""start_span"": 10, ""end_span"": 17, ""type"": ""Multi""}, {""token"": ""human"", ""start_span"": 45, ""end_span"": 50, ""type"": ""Organism""}, {""token"": ""tissues"", ""start_span"": 51, ""end_span"": 58, ""type"": ""Tissue""}, {""token"": ""intestine"", ""start_span"": 69, ""end_span"": 78, ""type"": ""Organ""}, {""token"": ""lymphatic organs"", ""start_span"": 82, ""end_span"": 98, ""type"": ""Organ""}, {""token"": ""somatostatin receptors"", ""start_span"": 109, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}, {""token"": ""somatostatin receptor"", ""start_span"": 147, ""end_span"": 168, ""type"": ""Gene_or_gene_product""}, {""token"": ""peritumoral vessels"", ""start_span"": 183, ""end_span"": 202, ""type"": ""Multi""}]"	valid
Syndecan - 1 is a cell surface proteoglycan that has been implicated in a number of cellular functions including cell - cell adhesion, cell - matrix anchorage and growth factor presentation for signalling receptors.	Syndecan - 1,0,12,Gene_or_gene_product	cell surface,18,30,Cellular_component	cellular,84,92,Cell	cell,113,117,Cell	cell,120,124,Cell	cell,135,139,Cell	matrix,142,148,Cellular_component	growth factor,163,176,Gene_or_gene_product	"[{""token"": ""Syndecan - 1"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell surface"", ""start_span"": 18, ""end_span"": 30, ""type"": ""Cellular_component""}, {""token"": ""cellular"", ""start_span"": 84, ""end_span"": 92, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Cell""}, {""token"": ""matrix"", ""start_span"": 142, ""end_span"": 148, ""type"": ""Cellular_component""}, {""token"": ""growth factor"", ""start_span"": 163, ""end_span"": 176, ""type"": ""Gene_or_gene_product""}]"	valid
In transfected MDCK canine kidney epithelial cells, 5T4 over - expression also results in increased motility, but disruption of cell - cell contacts, either by culturing cells in low calcium medium or by addition of HGF / SF, is needed.	MDCK canine kidney epithelial cells,15,50,Cell	5T4,52,55,Gene_or_gene_product	cell,128,132,Cell	cell,135,139,Cell	cells,170,175,Cell	calcium,183,190,Chemical	HGF,216,219,Gene_or_gene_product	SF,222,224,Gene_or_gene_product	"[{""token"": ""MDCK canine kidney epithelial cells"", ""start_span"": 15, ""end_span"": 50, ""type"": ""Cell""}, {""token"": ""5T4"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell"", ""start_span"": 128, ""end_span"": 132, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 170, ""end_span"": 175, ""type"": ""Cell""}, {""token"": ""calcium"", ""start_span"": 183, ""end_span"": 190, ""type"": ""Chemical""}, {""token"": ""HGF"", ""start_span"": 216, ""end_span"": 219, ""type"": ""Gene_or_gene_product""}, {""token"": ""SF"", ""start_span"": 222, ""end_span"": 224, ""type"": ""Gene_or_gene_product""}]"	valid
Focal adhesion kinase ( pp125FAK or FAK) is a protein tyrosine kinase which is associated with intracellular signalling cascades which are initiated when the integrin family of cell adhesion molecules engage extracellular matrix molecules.	Focal adhesion kinase,0,21,Gene_or_gene_product	pp125FAK,24,32,Gene_or_gene_product	FAK,36,39,Gene_or_gene_product	protein tyrosine kinase,46,69,Gene_or_gene_product	intracellular,95,108,Immaterial_anatomical_entity	integrin,158,166,Gene_or_gene_product	cell adhesion molecules,177,200,Gene_or_gene_product	extracellular matrix,208,228,Cellular_component	"[{""token"": ""Focal adhesion kinase"", ""start_span"": 0, ""end_span"": 21, ""type"": ""Gene_or_gene_product""}, {""token"": ""pp125FAK"", ""start_span"": 24, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""FAK"", ""start_span"": 36, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""protein tyrosine kinase"", ""start_span"": 46, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""intracellular"", ""start_span"": 95, ""end_span"": 108, ""type"": ""Immaterial_anatomical_entity""}, {""token"": ""integrin"", ""start_span"": 158, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""cell adhesion molecules"", ""start_span"": 177, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}, {""token"": ""extracellular matrix"", ""start_span"": 208, ""end_span"": 228, ""type"": ""Cellular_component""}]"	valid
To investigate the significance of the C - terminal Abl actin - binding domain within Bcr / Abl p190 in the development of leukemia / lymphoma in vivo, mutant p190 DNA constructs were used to generate transgenic mice.	Abl,52,55,Gene_or_gene_product	actin,56,61,Gene_or_gene_product	Bcr / Abl p190,86,100,Gene_or_gene_product	leukemia,123,131,Cancer	lymphoma,134,142,Cancer	p190,159,163,Gene_or_gene_product	DNA,164,167,Cellular_component	transgenic mice,201,216,Organism	"[{""token"": ""Abl"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""actin"", ""start_span"": 56, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcr / Abl p190"", ""start_span"": 86, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""leukemia"", ""start_span"": 123, ""end_span"": 131, ""type"": ""Cancer""}, {""token"": ""lymphoma"", ""start_span"": 134, ""end_span"": 142, ""type"": ""Cancer""}, {""token"": ""p190"", ""start_span"": 159, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}, {""token"": ""DNA"", ""start_span"": 164, ""end_span"": 167, ""type"": ""Cellular_component""}, {""token"": ""transgenic mice"", ""start_span"": 201, ""end_span"": 216, ""type"": ""Organism""}]"	test
Western blot analysis of involved hematologic tissues of the p190 del C transgenics with end - stage disease showed high - level expression of the transgene and tyrosine phosphorylation of Cbl and Hef1 / Cas, proteins previously shown to be affected by Bcr / Abl.	hematologic tissues,34,53,Tissue	p190,61,65,Gene_or_gene_product	transgenics,72,83,Organism	tyrosine,161,169,Amino_acid	Cbl,189,192,Gene_or_gene_product	Hef1,197,201,Gene_or_gene_product	Cas,204,207,Gene_or_gene_product	Bcr / Abl,253,262,Gene_or_gene_product	"[{""token"": ""hematologic tissues"", ""start_span"": 34, ""end_span"": 53, ""type"": ""Tissue""}, {""token"": ""p190"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""transgenics"", ""start_span"": 72, ""end_span"": 83, ""type"": ""Organism""}, {""token"": ""tyrosine"", ""start_span"": 161, ""end_span"": 169, ""type"": ""Amino_acid""}, {""token"": ""Cbl"", ""start_span"": 189, ""end_span"": 192, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hef1"", ""start_span"": 197, ""end_span"": 201, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cas"", ""start_span"": 204, ""end_span"": 207, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcr / Abl"", ""start_span"": 253, ""end_span"": 262, ""type"": ""Gene_or_gene_product""}]"	test
The results showed that expression levels of both nm23 - H1 and nm23 - H2 mRNA varied in normal buccal mucosa, leukoplakia, adjacent nontumorous mucosa, submandibular gland, CBM and lymph nodes with or without metastasis.	nm23 - H1,50,59,Gene_or_gene_product	nm23 - H2,64,73,Gene_or_gene_product	buccal mucosa,96,109,Multi	leukoplakia,111,122,Pathological_formation	nontumorous mucosa,133,151,Multi	submandibular gland,153,172,Organ	CBM,174,177,Cancer	lymph nodes,182,193,Multi	"[{""token"": ""nm23 - H1"", ""start_span"": 50, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""nm23 - H2"", ""start_span"": 64, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""buccal mucosa"", ""start_span"": 96, ""end_span"": 109, ""type"": ""Multi""}, {""token"": ""leukoplakia"", ""start_span"": 111, ""end_span"": 122, ""type"": ""Pathological_formation""}, {""token"": ""nontumorous mucosa"", ""start_span"": 133, ""end_span"": 151, ""type"": ""Multi""}, {""token"": ""submandibular gland"", ""start_span"": 153, ""end_span"": 172, ""type"": ""Organ""}, {""token"": ""CBM"", ""start_span"": 174, ""end_span"": 177, ""type"": ""Cancer""}, {""token"": ""lymph nodes"", ""start_span"": 182, ""end_span"": 193, ""type"": ""Multi""}]"	test
The similarity between RhoA effects and thyroid transformation by Ras suggests that RhoA may act as a downstream effector of Ras; in fact, the dominant negative RhoA N19 abolished the down - regulatory effect of Ras V12 over the Tg promoter.	RhoA,23,27,Gene_or_gene_product	thyroid,40,47,Cell	Ras,66,69,Gene_or_gene_product	RhoA,84,88,Gene_or_gene_product	Ras,125,128,Gene_or_gene_product	RhoA,161,165,Gene_or_gene_product	Ras,212,215,Gene_or_gene_product	Tg,229,231,Gene_or_gene_product	"[{""token"": ""RhoA"", ""start_span"": 23, ""end_span"": 27, ""type"": ""Gene_or_gene_product""}, {""token"": ""thyroid"", ""start_span"": 40, ""end_span"": 47, ""type"": ""Cell""}, {""token"": ""Ras"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""RhoA"", ""start_span"": 84, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ras"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Gene_or_gene_product""}, {""token"": ""RhoA"", ""start_span"": 161, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ras"", ""start_span"": 212, ""end_span"": 215, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tg"", ""start_span"": 229, ""end_span"": 231, ""type"": ""Gene_or_gene_product""}]"	test
METHODS: The authors evaluated plasma endostatin ( PE) levels using an enzyme linked immunoassay in 71 patients with acute myeloid leukemia ( AML) and 43 patients with myelodysplastic syndrome ( MDS), and correlated PE with various clinical parameters.	plasma,31,37,Organism_substance	endostatin,38,48,Gene_or_gene_product	PE,51,53,Gene_or_gene_product	patients,103,111,Organism	acute myeloid leukemia,117,139,Cancer	AML,142,145,Cancer	patients,154,162,Organism	PE,216,218,Gene_or_gene_product	"[{""token"": ""plasma"", ""start_span"": 31, ""end_span"": 37, ""type"": ""Organism_substance""}, {""token"": ""endostatin"", ""start_span"": 38, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""PE"", ""start_span"": 51, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""patients"", ""start_span"": 103, ""end_span"": 111, ""type"": ""Organism""}, {""token"": ""acute myeloid leukemia"", ""start_span"": 117, ""end_span"": 139, ""type"": ""Cancer""}, {""token"": ""AML"", ""start_span"": 142, ""end_span"": 145, ""type"": ""Cancer""}, {""token"": ""patients"", ""start_span"": 154, ""end_span"": 162, ""type"": ""Organism""}, {""token"": ""PE"", ""start_span"": 216, ""end_span"": 218, ""type"": ""Gene_or_gene_product""}]"	test
TS - 1 is a new, oral anticancer agent composed of two modulators, gimeracil ( CDHP) and oteracil potassium ( Oxo) are mixed with tegafur in a ratio of 1: 0. 4: 1.	TS - 1,0,6,Chemical	oral,17,21,Organism_subdivision	anticancer,22,32,Cancer	gimeracil,67,76,Chemical	CDHP,79,83,Chemical	oteracil potassium,89,107,Chemical	Oxo,110,113,Chemical	tegafur,130,137,Chemical	"[{""token"": ""TS - 1"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Chemical""}, {""token"": ""oral"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Organism_subdivision""}, {""token"": ""anticancer"", ""start_span"": 22, ""end_span"": 32, ""type"": ""Cancer""}, {""token"": ""gimeracil"", ""start_span"": 67, ""end_span"": 76, ""type"": ""Chemical""}, {""token"": ""CDHP"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Chemical""}, {""token"": ""oteracil potassium"", ""start_span"": 89, ""end_span"": 107, ""type"": ""Chemical""}, {""token"": ""Oxo"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Chemical""}, {""token"": ""tegafur"", ""start_span"": 130, ""end_span"": 137, ""type"": ""Chemical""}]"	test
Exposure of SKOV - 3 cells to paclitaxel or carboplatin along with 317615 2HCl resulted in cell survivals that reflected additivity of 317615 x 2HCl with paclitaxel and greater - than - additive cytotoxicity with carboplatin.	SKOV - 3 cells,12,26,Cell	paclitaxel,30,40,Chemical	carboplatin,44,55,Chemical	317615 2HCl,67,78,Chemical	cell,91,95,Cell	317615 x 2HCl,135,148,Chemical	paclitaxel,154,164,Chemical	carboplatin,213,224,Chemical	"[{""token"": ""SKOV - 3 cells"", ""start_span"": 12, ""end_span"": 26, ""type"": ""Cell""}, {""token"": ""paclitaxel"", ""start_span"": 30, ""end_span"": 40, ""type"": ""Chemical""}, {""token"": ""carboplatin"", ""start_span"": 44, ""end_span"": 55, ""type"": ""Chemical""}, {""token"": ""317615 2HCl"", ""start_span"": 67, ""end_span"": 78, ""type"": ""Chemical""}, {""token"": ""cell"", ""start_span"": 91, ""end_span"": 95, ""type"": ""Cell""}, {""token"": ""317615 x 2HCl"", ""start_span"": 135, ""end_span"": 148, ""type"": ""Chemical""}, {""token"": ""paclitaxel"", ""start_span"": 154, ""end_span"": 164, ""type"": ""Chemical""}, {""token"": ""carboplatin"", ""start_span"": 213, ""end_span"": 224, ""type"": ""Chemical""}]"	test
However, re - expression of wt - p53 in EU - 4 cells could restore the doxorubicin - p53 - survivin pathway, resulting in significantly decreased survivin expression and increased apoptosis in these cells after doxorubicin treatment.	p53,33,36,Gene_or_gene_product	EU - 4 cells,40,52,Cell	doxorubicin,71,82,Chemical	p53,85,88,Gene_or_gene_product	survivin,91,99,Gene_or_gene_product	survivin,146,154,Gene_or_gene_product	cells,199,204,Cell	doxorubicin,211,222,Chemical	"[{""token"": ""p53"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""EU - 4 cells"", ""start_span"": 40, ""end_span"": 52, ""type"": ""Cell""}, {""token"": ""doxorubicin"", ""start_span"": 71, ""end_span"": 82, ""type"": ""Chemical""}, {""token"": ""p53"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""survivin"", ""start_span"": 91, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""survivin"", ""start_span"": 146, ""end_span"": 154, ""type"": ""Gene_or_gene_product""}, {""token"": ""cells"", ""start_span"": 199, ""end_span"": 204, ""type"": ""Cell""}, {""token"": ""doxorubicin"", ""start_span"": 211, ""end_span"": 222, ""type"": ""Chemical""}]"	test
These data provide the first demonstration of IGF - I / II expression in the human lung in early gestation and indicate that the IGF family of growth factors, acting through the IGF - IR, is required as a survival factor during normal human lung vascularization.	IGF - I,46,53,Gene_or_gene_product	II,56,58,Gene_or_gene_product	human,77,82,Organism	lung,83,87,Organ	IGF,129,132,Gene_or_gene_product	IGF - IR,178,186,Gene_or_gene_product	human,235,240,Organism	lung,241,245,Organ	"[{""token"": ""IGF - I"", ""start_span"": 46, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""II"", ""start_span"": 56, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""human"", ""start_span"": 77, ""end_span"": 82, ""type"": ""Organism""}, {""token"": ""lung"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Organ""}, {""token"": ""IGF"", ""start_span"": 129, ""end_span"": 132, ""type"": ""Gene_or_gene_product""}, {""token"": ""IGF - IR"", ""start_span"": 178, ""end_span"": 186, ""type"": ""Gene_or_gene_product""}, {""token"": ""human"", ""start_span"": 235, ""end_span"": 240, ""type"": ""Organism""}, {""token"": ""lung"", ""start_span"": 241, ""end_span"": 245, ""type"": ""Organ""}]"	test
The tumour suppressor p53 and interferon - alpha and - beta ( IFN - alpha / beta) are essential for the induction of apoptosis in cancerous cells and in antiviral immune responses, respectively, but little is known about their interrelationship.	tumour,4,10,Cancer	p53,22,25,Gene_or_gene_product	interferon - alpha,30,48,Gene_or_gene_product	- beta,53,59,Gene_or_gene_product	IFN - alpha,62,73,Gene_or_gene_product	beta,76,80,Gene_or_gene_product	cancerous cells,130,145,Cell	antiviral,153,162,Organism	"[{""token"": ""tumour"", ""start_span"": 4, ""end_span"": 10, ""type"": ""Cancer""}, {""token"": ""p53"", ""start_span"": 22, ""end_span"": 25, ""type"": ""Gene_or_gene_product""}, {""token"": ""interferon - alpha"", ""start_span"": 30, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""- beta"", ""start_span"": 53, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""IFN - alpha"", ""start_span"": 62, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""cancerous cells"", ""start_span"": 130, ""end_span"": 145, ""type"": ""Cell""}, {""token"": ""antiviral"", ""start_span"": 153, ""end_span"": 162, ""type"": ""Organism""}]"	test
Herein, we report that these compounds effectively inhibited SDF - 1 - induced migration of human breast cancer cells ( MDA - MB - 231), human leukemia T cells ( Sup - T1) and human umbilical vein endothelial cells at concentrations of 10 - 100 nM in vitro.	SDF - 1,61,68,Gene_or_gene_product	human,92,97,Organism	breast cancer cells,98,117,Cell	MDA - MB - 231,120,134,Cell	human,137,142,Organism	leukemia T cells,143,159,Cell	Sup - T1,162,170,Cell	human umbilical vein endothelial cells,176,214,Cell	"[{""token"": ""SDF - 1"", ""start_span"": 61, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""human"", ""start_span"": 92, ""end_span"": 97, ""type"": ""Organism""}, {""token"": ""breast cancer cells"", ""start_span"": 98, ""end_span"": 117, ""type"": ""Cell""}, {""token"": ""MDA - MB - 231"", ""start_span"": 120, ""end_span"": 134, ""type"": ""Cell""}, {""token"": ""human"", ""start_span"": 137, ""end_span"": 142, ""type"": ""Organism""}, {""token"": ""leukemia T cells"", ""start_span"": 143, ""end_span"": 159, ""type"": ""Cell""}, {""token"": ""Sup - T1"", ""start_span"": 162, ""end_span"": 170, ""type"": ""Cell""}, {""token"": ""human umbilical vein endothelial cells"", ""start_span"": 176, ""end_span"": 214, ""type"": ""Cell""}]"	test
In the present study, we applied the alginate implant angiogenesis model in mice with normal ANG II levels, elevated ANG II levels by transgenic overexpression of angiotensinogen ( AOGEN), or in AT2 receptor - deficient mice.	alginate,37,45,Chemical	mice,76,80,Organism	ANG II,93,99,Gene_or_gene_product	ANG II,117,123,Gene_or_gene_product	angiotensinogen,163,178,Gene_or_gene_product	AOGEN,181,186,Gene_or_gene_product	AT2 receptor,195,207,Gene_or_gene_product	mice,220,224,Organism	"[{""token"": ""alginate"", ""start_span"": 37, ""end_span"": 45, ""type"": ""Chemical""}, {""token"": ""mice"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Organism""}, {""token"": ""ANG II"", ""start_span"": 93, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""ANG II"", ""start_span"": 117, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}, {""token"": ""angiotensinogen"", ""start_span"": 163, ""end_span"": 178, ""type"": ""Gene_or_gene_product""}, {""token"": ""AOGEN"", ""start_span"": 181, ""end_span"": 186, ""type"": ""Gene_or_gene_product""}, {""token"": ""AT2 receptor"", ""start_span"": 195, ""end_span"": 207, ""type"": ""Gene_or_gene_product""}, {""token"": ""mice"", ""start_span"": 220, ""end_span"": 224, ""type"": ""Organism""}]"	test
We demonstrate that a decrease in the amount of circulating ANG II by the angiotensin - converting enzyme ( ACE) inhibitor enalapril or the AT1 receptor antagonist losartan induced a stimulation of in vivo angiogenesis implying an inhibitory function of ANG II through the AT1 receptor.	ANG II,60,66,Gene_or_gene_product	angiotensin - converting enzyme,74,105,Gene_or_gene_product	ACE,108,111,Gene_or_gene_product	enalapril,123,132,Chemical	AT1 receptor,140,152,Gene_or_gene_product	losartan,164,172,Chemical	ANG II,254,260,Gene_or_gene_product	AT1 receptor,273,285,Gene_or_gene_product	"[{""token"": ""ANG II"", ""start_span"": 60, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""angiotensin - converting enzyme"", ""start_span"": 74, ""end_span"": 105, ""type"": ""Gene_or_gene_product""}, {""token"": ""ACE"", ""start_span"": 108, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""enalapril"", ""start_span"": 123, ""end_span"": 132, ""type"": ""Chemical""}, {""token"": ""AT1 receptor"", ""start_span"": 140, ""end_span"": 152, ""type"": ""Gene_or_gene_product""}, {""token"": ""losartan"", ""start_span"": 164, ""end_span"": 172, ""type"": ""Chemical""}, {""token"": ""ANG II"", ""start_span"": 254, ""end_span"": 260, ""type"": ""Gene_or_gene_product""}, {""token"": ""AT1 receptor"", ""start_span"": 273, ""end_span"": 285, ""type"": ""Gene_or_gene_product""}]"	test
Considering also that clusterin is downregulated during prostate cancer onset and progression, and that its upregulation has inhibited DNA synthesis and cell cycle progression of immortalized human prostate epithelial cells, we suggest that clusterin might be a new anti - oncogene in the prostate.	clusterin,22,31,Gene_or_gene_product	prostate cancer,56,71,Cancer	DNA,135,138,Cellular_component	cell,153,157,Cell	human,192,197,Organism	prostate epithelial cells,198,223,Cell	clusterin,241,250,Gene_or_gene_product	prostate,289,297,Organ	"[{""token"": ""clusterin"", ""start_span"": 22, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""prostate cancer"", ""start_span"": 56, ""end_span"": 71, ""type"": ""Cancer""}, {""token"": ""DNA"", ""start_span"": 135, ""end_span"": 138, ""type"": ""Cellular_component""}, {""token"": ""cell"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Cell""}, {""token"": ""human"", ""start_span"": 192, ""end_span"": 197, ""type"": ""Organism""}, {""token"": ""prostate epithelial cells"", ""start_span"": 198, ""end_span"": 223, ""type"": ""Cell""}, {""token"": ""clusterin"", ""start_span"": 241, ""end_span"": 250, ""type"": ""Gene_or_gene_product""}, {""token"": ""prostate"", ""start_span"": 289, ""end_span"": 297, ""type"": ""Organ""}]"	test
Here we demonstrate that bone marrow - derived haematopoietic progenitor cells that express vascular endothelial growth factor receptor 1 ( VEGFR1; also known as Flt1) home to tumour - specific pre - metastatic sites and form cellular clusters before the arrival of tumour cells.	bone marrow - derived haematopoietic progenitor cells,25,78,Cell	vascular endothelial growth factor receptor 1,92,137,Gene_or_gene_product	VEGFR1,140,146,Gene_or_gene_product	Flt1,162,166,Gene_or_gene_product	tumour,176,182,Cancer	sites,211,216,Multi	cellular clusters,226,243,Cell	tumour cells,266,278,Cell	"[{""token"": ""bone marrow - derived haematopoietic progenitor cells"", ""start_span"": 25, ""end_span"": 78, ""type"": ""Cell""}, {""token"": ""vascular endothelial growth factor receptor 1"", ""start_span"": 92, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGFR1"", ""start_span"": 140, ""end_span"": 146, ""type"": ""Gene_or_gene_product""}, {""token"": ""Flt1"", ""start_span"": 162, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumour"", ""start_span"": 176, ""end_span"": 182, ""type"": ""Cancer""}, {""token"": ""sites"", ""start_span"": 211, ""end_span"": 216, ""type"": ""Multi""}, {""token"": ""cellular clusters"", ""start_span"": 226, ""end_span"": 243, ""type"": ""Cell""}, {""token"": ""tumour cells"", ""start_span"": 266, ""end_span"": 278, ""type"": ""Cell""}]"	test
We also show that VEGFR1 + cells express VLA - 4 ( also known as integrin alpha4beta1), and that tumour - specific growth factors upregulate fibronectin - - a VLA - 4 ligand - - in resident fibroblasts, providing a permissive niche for incoming tumour cells.	VEGFR1,18,24,Gene_or_gene_product	VLA - 4,41,48,Gene_or_gene_product	integrin alpha4beta1,65,85,Gene_or_gene_product	tumour,97,103,Cancer	fibronectin,141,152,Gene_or_gene_product	VLA - 4,159,166,Gene_or_gene_product	fibroblasts,190,201,Cell	tumour cells,245,257,Cell	"[{""token"": ""VEGFR1"", ""start_span"": 18, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""VLA - 4"", ""start_span"": 41, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""integrin alpha4beta1"", ""start_span"": 65, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumour"", ""start_span"": 97, ""end_span"": 103, ""type"": ""Cancer""}, {""token"": ""fibronectin"", ""start_span"": 141, ""end_span"": 152, ""type"": ""Gene_or_gene_product""}, {""token"": ""VLA - 4"", ""start_span"": 159, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""fibroblasts"", ""start_span"": 190, ""end_span"": 201, ""type"": ""Cell""}, {""token"": ""tumour cells"", ""start_span"": 245, ""end_span"": 257, ""type"": ""Cell""}]"	test
Because PIM - 1 is a STAT5 target gene, we analyzed the role of the family of PIM serine / threonine kinases ( PIM - 1 to PIM - 3) in PTK - mediated transformation of hematopoietic cells.	PIM - 1,8,15,Gene_or_gene_product	STAT5,21,26,Gene_or_gene_product	serine,82,88,Amino_acid	threonine,91,100,Amino_acid	PIM - 1,111,118,Gene_or_gene_product	PIM - 3,122,129,Gene_or_gene_product	PTK,134,137,Gene_or_gene_product	hematopoietic cells,167,186,Cell	"[{""token"": ""PIM - 1"", ""start_span"": 8, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}, {""token"": ""STAT5"", ""start_span"": 21, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""serine"", ""start_span"": 82, ""end_span"": 88, ""type"": ""Amino_acid""}, {""token"": ""threonine"", ""start_span"": 91, ""end_span"": 100, ""type"": ""Amino_acid""}, {""token"": ""PIM - 1"", ""start_span"": 111, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}, {""token"": ""PIM - 3"", ""start_span"": 122, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""PTK"", ""start_span"": 134, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""hematopoietic cells"", ""start_span"": 167, ""end_span"": 186, ""type"": ""Cell""}]"	test
